PersonID	FirstName	FamilyName	Title	Sex	YoB	YoD	BuildingType	BuildingName	BuildingDescr	Location	County	Cost	BuiltDate	InternetLink	Ownership
2146637947	Vickris	Dickinson		M			Country house	Hadspen House	Country house in Pitcombe, Somerset, bought before 1747 by Vickris Dickinson, sold by him in 1767, after reported remodelling.	Pitcombe	Somerset			http://www.bathnes.gov.uk/WAM/doc/BackGround%20Papers-684399.pdf?extension=.pdf&amp;id=684399&amp;location=VOLUME3&amp;contentType=application/pdf&amp;pageCount=1&amp;appid=1001	Private owners
21571	James	Lindsay, 7th Earl of Balcarres		M			Country house	Haigh Hall	Country house near Wigan, Greater Manchester, built by the 7th Earl between 1827 and 1840.	Wigan	Lancashire			https://www.wigan.gov.uk/Resident/Leisure/Greenheart/Haigh-Hall-and-Country-Park.aspx	Council
2146648847	Edward	Garthwaite		M			Country house	Hall Place, Shackleford, Surrey	18th century house built by Edward Garthwaite after he bought the Hall Place estate c.1743 and demolished the extant house. In turn, Garthwaite's house - reportedly sold by him in 1781 but possibly sold by his son on Edward Garthwaite's death that same year  - was largely demolished after 1797.	Shackleford, Godalming	Surrey			http://shackleford.org/past/places/hall-place-now-aldro/the-hall-place-story/	
46372	John Peniston	Milbanke	Sir	M			Country house	Halnaby Hall	"Image (taken 1 April 1933) from <a href=""http://www.countrylifeimages.co.uk/Image.aspx?id=b1ecf3b1-3be0-4349-b6ba-bdc9ea695c39&amp;rd=2|pub_losthouses||1|20|120|150"">Country Life</a> accessed 6/1/2012."	Halnaby Hall, Halnaby, near Darlington	Yorkshire		1661.0		
1342713201	Robert	Waugh		M			Country house	Harmony Hall	House and grounds at Melrose Roxburghshire built for Robert Waugh c. 1807 on his return from Jamaica.	Melrose	Roxburghshire		1807.0	http://archaeologydataservice.ac.uk/archiveDS/archiveDownload?t=arch-819-1/dissemination/pdf/connolly1-60914_1.pdf	National Trust
2146662123	William	Lamb		M			Country house	Hay Carr	"Country house near Ellel Lancashire extended by William Lamb c. 1850. 

https://www.countrylife.co.uk/property/magnificent-period-property-boathouse-tennis-court-private-cinema-190868"	Ellel	Lancashire			https://www.countrylife.co.uk/property/magnificent-period-property-boathouse-tennis-court-private-cinema-190868	
2146638501	John	Gillon		M			Country house	Herstmonceux Castle			Sussex			http://list.english-heritage.org.uk/resultsingle_print.aspx?uid=1000231&amp;showMap=1&amp;showText=1	
2146647977	William Henry	Jervis (ne Ricketts)		M			Country house	Hinton Ampner House		Alresford	Hampshire				National Trust
2146648647	Thomas	Shirley	Rear-Admiral Hon.	M			Country house	Horkstow Hall	"County house, built 1776, ""probably for Rear Admiral Thomas Shirley"". Grade II* listed. http://www.britishlistedbuildings.co.uk/101346851-horkstow-hall-horkstow#.WPC8__21u2w"	Horkstow	Lincolnshire		1776.0		
-2081597774	William Laurence	Young	Sir	M			Country house	Hughenden Manor		High Wycombe	Buckinghamshire				National Trust
473	Langford	Lovell		M			Country house	Hursley House	This was the house of Lovell's wife's family, the Heathcotes. Lovell was in occupation there in the 1830s.	Hursley, nr. Southampton	Hampshire				
2146644195	Cornelius Hendrickson or Henderixon	Kortright		M			Country house	Hylands	Country house in Essex, originally built c. 1730, remodelled and landscaped as neo-classical house by Repton under the ownership of Cornelius Henderixon or Hendrickson Kortright, who owned it between c. 1797 and 1814.	Chelmsford	Essex			http://www.chelmsford.gov.uk/history-hylands	Council
20032	Charles	Chetwynd-Talbot, 2nd Earl Talbot		M			Country house	Ingestre Hall	"A Jacobean red-brick mansion built in 1613 for Sir Walter Chetwynd. Damaged by fire and re-built in the early 19th century by John Nash for the 2nd Earl Talbot.
In 1960 the estate was broken up and sold off. Sandwell Metropolitan Borough Council purchased the Hall and 27 acres and created a Residential Arts Centre from the site. Ingestre Hall is also used as a venue for weddings. It is a Grade II listed building."	Ingestre	Staffordshire			http://www.ingestrehall.co.uk/	
2146643501	James	Wedderburn Colvile		M			Country house	Inveresk Lodge		Inveresk Village Road, Inveresk	Midlothian (Edinburgh)				National Trust
19118	Philip John	Miles		M			Country house	Kings Weston House	"Kings Weston House now a privately owned Grade 1 listed Georgian Mansion House set in 28 acres of parkland.

See also Country Life Magazine, 26 November 2008

Current address info.: Bristol BS11 0UR

Image from [Historic Houses Association](http://www.hha.org.uk/Property/1262/Kings-Weston-House)"	Kings Weston	Somerset	�210000	1710.0	http://www.kingswestonhouse.co.uk/history.html	
2146645443	William John	Bankes		M			Country house	Kingston lacy			Dorset				National Trust
2146652719	George	Kinloch		M			Country house	Kinloch House	"In 1798 the radical politician George Kinloch of Kinloch designed and built his own house. This five-bay two-storey house, with a basement, commands panoramic views to north and south. The central three bays were advanced beneath a pediment and the west elevation sported a pair of Venetian windows. Copies of the original drawings are held in the NMRS. The plan provided a a drawing room and dining room flanking a central hall leading to an axial stair with a service stair adjacent flanked by bedroom suites. The basement contained the kitchens and servants rooms and the first floor house bedrooms and a small parlour or library over the entrance hall. In the later 18th century a wing was added to the east end of the house.
By the mid 19th century a drawing room had been created behind the original southwest dining room replacing the original family bedroom and closet. In 1864 John Carver of Meigle provided plans for the creation of a new north wing which provided a large new drawing room accessed through the northwest drawing room. On the floor below were more servants’ bedrooms and a new dairy. The upper two floors of the new wing provided three bedrooms and dressing rooms. The drawings for this extension are in the NMRS. At the same time it appears that the new three- storey tower entrance was added which involved the removal of the pediment. This provided a suitably grand entrance to the enlarged house and was also presumably by Carver although no drawings survive. The Victorian drawing rooms survive. In the early 20th century a new panelled dining room was created to the east of the hall extending into the east wing along with a small business room. The original dining room west of the hall was refitted as a library. These alterations were by MacLaren, Sons & Salmond.
The gatepiers appear to date from the Victorian remodelling but the magnificent eagles may be Georgian and brought in from elsewhere. [Notes prepared by Simon Green for a visit by AHSS in May 2012]."	Kinloch	Perthshire		1798.0	https://canmore.org.uk/site/72104/kinloch-house	
24505	William	Forsyth		M			Country house	Ladyfield East	Country house near Dumfries, purchased c. 1842 by William Forsyth ('who 'spent most of his working life abroad') and extensively remodelled.	Dumfries	Dumfriesshire			https://canmore.org.uk/site/65710/ladyfield-east	
27367	Samuel	Greatheed		M			Country house	Landford Lodge	Country house in Wiltshire, built c. 1776 for Sir William Heathcote, sold to Charles Spooner and then c. 1792 to Samuel Greatheed the elder (q.v.). Samuel Greatheed (d. 1847) reportedly made additions to the house.		Wiltshire			http://www.britishlistedbuildings.co.uk/en-319705-landford-lodge-landford-	Private owners
2146640547	Charles	Spooner		M			Country house	Landford Lodge	Country house, built by Sir William Heathcote c. 1776, sold to Charles Spooner of Harley Street in 1787, sold by his executors to the Greatheed family c.1792.		Wiltshire			http://www.britishlistedbuildings.co.uk/en-319705-landford-lodge-landford-	Private owners
44890	Hercules Robert	Pakenham	Hon.	M			Country house	Langford Lodge	"Image from <a
href=""http://lordbelmontinnorthernireland.blogspot.com/2010/04/langford-lodge-estate.html"">http://lordbelmontinnorthernireland.blogspot.com/2010/04/langford-lodge-estate.html</a> (Accessed 6 January 2012). [Date of photo not known but probably c. 1920.] The site describes the house as follows:

&quot;The house had an entrance front of three bays between two deep, curved bows, a Doric portico and a 2-storey side wing. The end elevation was of two bays with another deep, curved bow.&quot;"	Crumlin, County Antrim, Ireland				http://www.glenavyhistory.com/townlands/gartree/langford_lodge.html	
2146647351	Mary	Morison		F			Country house	Larchgrove	Country house built in 1804 by Alexander [later Sir Alexander] Morison with his wife's money.	Currie	Midlothian (Edinburgh)		1804.0	https://www.rcpe.ac.uk/heritage/college-history/alexander-morison	
17590	John Bloxam	Elin		M			Country house	Leahoe House, Hertford	Leahoe House, reportedly built by Dr George Elin, the son of John Bloxam Elin, in the 1870s. Now apparently deteriorating in the grounds of the Council HQ.	Hertford	Hertfordshire			http://www.hertsmemories.org.uk/content/herts-history/places/civic-buildings/arriving-in-hertford	
2146638417	Margaret	Boode		F			Country house	Leasowe Castle	Leasowe Castle was purchased, as 'Mockbeggar' in 1802 by Margaret Boode nee Dannett, already then widowed, who made extensive alterations to it and renamed it. Now a hotel and wedding venue.	Wallasey	Lancashire			http://www.old-merseytimes.co.uk/leasowecastle.html	Private - hotel
19118	Philip John	Miles		M			Country house	Leigh Court	"Externally Palladian style; internally, Greek Revival.

The pictures are from the [current owner's website](http://www.leighcourt.co.uk)"	Abbots Leigh	Somerset		1814.0	http://www.leighcourt.co.uk	GWE Business West Chamber of Commerce for the West of England
2146650773	John	Hyde		M			Country house	Lexham Hall	Country house in Norfolk, leased by John Hyde in 1795 and purchased by him in 1801, then sold in 1807.	Lexham	Norfolk			https://historicengland.org.uk/listing/the-list/list-entry/1000268	
45433	John	Dodson		M			Country house	Littledale Hall	Country house, built by Rev. John Dodson c. 1849 on land left to him by his father John Dodson.	Caton	Lancashire		1849.0	https://historicengland.org.uk/listing/the-list/list-entry/1163923	Private owners
12503	John	Deacon		M			Country house	Mabledon House	"Built in 1805 by James Burton, 'a well-known and successful speculative property developer in London and elsewhere'. Bought by John Deacon in 1828. Deacon commissioned Decimus Burton to design a new wing. <a href=""www.mabledon.co.uk/literature/mabledonstory1805-1975.pdf"">www.mabledon.co.uk/literature/mabledonstory1805-1975.pdf</a> [pdf, accessed 05/04/2017]."	London Road, Southborough	Kent		1805.0	http://www.mabledon.co.uk/history.html	
2146652727	Francis	Workman		M			Country house	Mainstone Court	Country house, improved by Francis Workman before 1814: it is not clear how extensive the work he undertook was.	Mainstone, Ledbury	Herefordshire			https://historicengland.org.uk/listing/the-list/list-entry/1098993	Private owners
2146634490	Thomas	Lucas		M			Country house	Manor House, Lee	Thomas Lucas built the Manor House, Lee c. 1772 and laid out the gardens c. 1773. After his death, his widow remarried, to John Julius Angerstein, and the couple sold the Manor House to Sir Francis Baring. The house is now Manor House Library, of the Borough of Lewisham.	Lee, Lewisham			1772.0	http://www.leemanorsociety.org/Pictures/Manor_House_Gardens_timeline.pdf	Council
2146649779	John Anthony	Rucker		M			Country house	Melrose House, West Hill	Built by John Anthony Rucker, who left it together with his West Indian property - including enslaved people - to his nephew Daniel Henry Rucker. The estate was further developed with Repton by D. H. Rucker, and the house now forms part of the Royal Hospital for Neuro-disability, Putney	West Hill, Wandsworth	Surrey				
40875	Peter Langford	Brooke		M			Country house	Mere New Hall	Red brick 'Elizabethan' built to a design of Thomas Johnson of Lichfield	Mere	Cheshire		1834.0	http://ww.thornber.net/cheshire/htmlfiles.brooke.html	
40875	Peter Langford	Brooke		M			Country house	Mere Old Hall		Mere, Knutsford	Cheshire				
43237	Richard Watt	Walker		M			Country house	Michelgrove	Country house in Sussex, purchased by Richard Walker and heavily refurbished by Richard Watt Walker before its sale by him in 1828 to the Duke of Norfolk. Demolished shortly thereafter, the staircase reportedly removed to Burton Park.	Patching, Arun	Sussex			https://historicengland.org.uk/listing/the-list/list-entry/1353888	
2146635635	Richard	Walker		M			Country house	Michelgrove	Bought by Richard Walker in 1800. He immediately instituted alterations to the house under the direction of the architect, George Byfield (c.1753-1801), adding a conservatory, a drawing room and dining room, though these seem not to have been completed by the time of his death in 1801. In a codicil to his will Walker asks his executors to complete the interior work in a plain and neat’ way so that the house could become the residence of his wife.	Patching, Arun	Sussex	�115000		https://www.britishlistedbuildings.co.uk/101353888-the-ruins-of-michelgrove-patching#.WsjZM3Ih0u8	
2146644289	Edmund	Reynolds		M			Country house	Milford House	Country house, extended by Edmund Reynolds through the addition of two 'Adam-style' wings in the 1780s. The house was formerly a hotel, but has now been divided up into private residences.	Milford-on-Sea	Hampshire			https://www.flickr.com/photos/alwyn_ladell/6035623626	
2146645453	Thomas Milliken	Mills		M			Country house	Milligan Hall	Country house at Bishops Hull, purchased in 1770 and rebuilt by Thomas Milliken Mills, originally named Milliken Hall, demolished in 1964.	Bishops Hull	Somerset			https://www.victoriacountyhistory.ac.uk/explore/items/mills-nevis-and-bishops-hull	
